custom_id,Index,Character,Pinyin,Radical,Strokes,Structure,Sentence,Words
0858,0858,餐,"[""cān""]",食,16,上下结构,光顾这家餐馆的人很多。,"[""餐厅"", ""餐馆"", ""餐具"", ""早餐"", ""餐巾"", ""餐桌"", ""西餐"", ""风餐露宿"", ""秀色可餐""]"
0859,0859,丢,"[""diū""]",丨 (dictionary),6,上下结构,他有可能把钥匙丢了。,"[""丢失"", ""丢人"", ""丢弃"", ""丢掉"", ""丢三落四"", ""丢人现眼""]"
0860,0860,矿,"[""kuàng""]",石,8,左右结构,现在煤矿已不能生产了。,"[""矿产"", ""矿山"", ""矿工"", ""铁矿"", ""金矿"", ""铜矿"", ""开矿""]"
0861,0861,糟,"[""zāo""]",米,17,左右结构,你的房间真是乱七八糟。,"[""糟糕"", ""糟蹋"", ""糟粕"", ""酒糟"", ""糟践"", ""糟糠"", ""乱七八糟""]"
0862,0862,糕,"[""gāo""]",米,16,左右结构,那蛋糕的样子很吸引人。,"[""糟糕"", ""年糕"", ""糕点"", ""蛋糕"", ""切糕"", ""雪糕""]"
0863,0863,粗,"[""cū""]",米,11,左右结构,在实验中切不可粗心大意。,"[""粗心"", ""粗略"", ""粗糙"", ""粗粮"", ""粗壮"", ""粗鲁"", ""粗暴"", ""粗枝细叶"", ""粗心大意""]"
0864,0864,概,"[""gài""]",木,13,左右结构,在实际中产生了矩阵概念。,"[""大概"", ""概论"", ""概述"", ""概要"", ""概括"", ""概念"", ""概率"", ""气概""]"
0865,0865,共,"[""gòng""]",八,6,上下结构,他们只有一种共同的特点。,"[""共同"", ""共鸣"", ""共计"", ""总共"", ""共存"", ""共和"", ""共勉"", ""共识"", ""患难与共"", ""同甘共苦""]"
0866,0866,汽,"[""qì""]",氵,7,左右结构,那辆汽车我们发动不起来。,"[""汽车"", ""汽油"", ""汽笛"", ""汽水""]"
0867,0867,记,"[""jì""]",讠,5,左右结构,这是一个值得记住的日子。,"[""记忆"", ""记录"", ""记者"", ""标记"", ""日记"", ""游记"", ""胎记"", ""记住"", ""记忆犹新"", ""死记硬背""]"
0868,0868,保,"[""bǎo""]",亻,9,左右结构,人人都得保重自己的身体。,"[""保卫"", ""保护"", ""保管"", ""保健"", ""保密"", ""保持"", ""确保"", ""保证""]"
0869,0869,管,"[""guǎn""]",竹,14,上下结构,你要什么尽管大声说出来。,"[""管道"", ""气管"", ""血管"", ""针管"", ""管理"", ""管家"", ""管辖"", ""多管闲事"", ""双管齐下""]"
0870,0870,夹,"[""jiā"", ""jiá""]",一,6,独体结构,她的手指让门给夹住了。,"[""夹杂"", ""夹层"", ""夹心"", ""夹子"", ""夹克"", ""里外夹攻""]"
0871,0871,盆,"[""pén""]",皿 (dictionary),9,上下结构,他遇上一场倾盆大雨。,"[""脸盆"", ""花盆"", ""盆栽"", ""盆地"", ""骨盆""]"
0872,0872,位,"[""wèi""]",亻,7,左右结构,停车场里只剩一个位置了。,"[""座位"", ""部位"", ""位置"", ""位于"", ""地位"", ""职位"", ""各位"", ""位极人臣"", ""各就各位""]"
0873,0873,选,"[""xuǎn""]",讠,9,半包围结构,你选好你喜欢的壁纸了吗？,"[""选择"", ""选举"", ""选拔"", ""选用"", ""入选"", ""文选"", ""选购"", ""选票"", ""别无选择"", ""选贤任能""]"
0874,0874,并,"[""bìng""]",丷,6,上下结构,他来到屋里并供认了一切。,"[""合并"", ""兼并"", ""并且"", ""并存"", ""并肩"", ""并列"", ""齐头并进"", ""并驾齐驱""]"
0875,0875,宣,"[""xuān""]",宀,9,上下结构,用不着宣布他已经退出。,"[""宣讲"", ""宣传"", ""宣战"", ""宣言"", ""宣布"", ""宣召"", ""宣誓"", ""不宣而战"", ""心照不宣""]"
0876,0876,分,"[""fēn""]",八,4,上下结构,她来了没有五分钟就走了。,"[""分开"", ""分析"", ""区分"", ""分别"", ""黑白分明"", ""难舍难分""]"
0877,0877,芽,"[""yá""]",艹,7,上下结构,种子还没有发芽。,"[""发芽"", ""豆芽"", ""萌芽"", ""嫩芽""]"
0878,0878,规,"[""guī""]",见,8,左右结构,每个公司都有自己的规章制度。,"[""规则"", ""法规"", ""常规"", ""规模"", ""圆规"", ""规划"", ""规定"", ""规范"", ""清规"", ""戒律"", ""打破常规""]"
0879,0879,盛,"[""shèng""]",皿,11,上下结构,那确实是一顿丰盛的晚餐。,"[""盛开"", ""旺盛"", ""盛大"", ""盛典"", ""太平盛世"", ""久负盛名""]"
0880,0880,丝,"[""sī""]",丝 (dictionary),4 (dictionary),上下结构,小明的计算丝毫不差。,"[""丝绸"", ""丝毫"", ""丝竹"", ""铁丝"", ""藕断丝连"", ""千丝万缕""]"
0881,0881,表,"[""biǎo""]",一,8,上下结构,他的表情很丰富。,"[""表面"", ""外表"", ""表皮"", ""表演"", ""表态"", ""表示"", ""表格"", ""手表"", ""一表人才"", ""仪表堂堂""]"
0882,0882,煮,"[""zhǔ""]",灬,12,上下结构,别把锅里的水煮干了。,"[""煮饭"", ""煮汁"", ""蒸煮"", ""煮菜""]"
0883,0883,饼,"[""bǐng""]",饣,9,左右结构,你最喜欢吃什么馅饼？,"[""饼干"", ""烧饼"", ""月饼"", ""烙饼"", ""铁饼"", ""豆饼"", ""大饼"", ""画饼"", ""充饥""]"
0884,0884,饮,"[""yǐn""]",饣,7,左右结构,我很爱喝饮料，但饮料不能多喝。,"[""饮酒"", ""饮料"", ""饮食"", ""冷饮"", ""开怀畅饮"", ""饮食起居""]"
0885,0885,饺,"[""jiǎo""]",饣,9,左右结构,她已经把饺子馅和好了。,"[""饺子"", ""水饺"", ""蒸饺"", ""煎饺""]"
0886,0886,猪,"[""zhū""]",犭,11,左右结构,农场里饲养牛、鸡和猪。,"[""猪肉"", ""猪圈"", ""野猪"", ""母猪"", ""猪蹄""]"
0887,0887,狼,"[""láng""]",犭,10,左右结构,吃东西不要狼吞虎咽。,"[""狼狗"", ""野狼"", ""狼烟"", ""狼藉"", ""狼牙"", ""豺狼"", ""狼心狗肺"", ""鬼哭狼嚎""]"
0888,0888,初,"[""chū""]",衤,7,左右结构,今天我要与他初次见面。,"[""初级"", ""初等"", ""初稿"", ""初中"", ""初恋"", ""初期"", ""月初"", ""如梦初醒"", ""初生牛犊""]"
0889,0889,眉,"[""méi""]",目,9,半包围结构,地上草如茵，两岸柳如眉。真是美丽极了。,"[""眉毛"", ""眉心"", ""眉宇"", ""眉目"", ""眉头"", ""眉飞色舞""]"
0890,0890,辨,"[""biàn""]",辛,16,左中右结构,他辨别声音的能力很强。,"[""辨别"", ""分辨"", ""辨认"", ""辨析"", ""明辨是非"", ""不辨真伪""]"
0891,0891,斗,"[""dòu""]",斗,4,独体结构,记者访问了这位战斗英雄。,"[""斗殴"", ""斗牛"", ""战斗"", ""龙争虎斗"", ""勾心斗角""]"
0892,0892,湖,"[""hú""]",氵,12,左右结构,我们都是来自五湖四海的朋友。,"[""湖泊"", ""湖水"", ""湖南"", ""湖滨"", ""西湖"", ""江湖"", ""盐湖"", ""五湖四海"", ""江湖郎中""]"
0893,0893,即,"[""jí""]",卩,7,左右结构,我们一定要立即采取行动。,"[""立即"", ""即使"", ""即将"", ""即刻"", ""即兴"", ""即日"", ""即位"", ""一触即发"", ""一拍即合""]"
0894,0894,雁,"[""yàn""]",隹 (dictionary),12,半包围结构,大雁由北向南飞。,"[""大雁"", ""雁阵"", ""雁门关"", ""沉鱼落雁""]"
0895,0895,归,"[""guī""]",儿 (dictionary),5,左右结构,小明把捡到的钱包归还给了失主。,"[""归还"", ""归属"", ""归国"", ""归档"", ""归队"", ""归程"", ""归侨"", ""归心似箭"", ""改邪归正""]"
0896,0896,转,"[""zhuǎn""]",车,8,左右结构,一转眼我就看不见他们了。,"[""转移"", ""转变"", ""转身"", ""转让"", ""峰回路转"", ""回心转意""]"
0897,0897,寒,"[""hán""]",宀,12,上下结构,寒冷的天气冷得他发抖。,"[""寒冷"", ""寒冬"", ""寒窗"", ""寒风"", ""唇亡齿寒"", ""嘘寒问暖""]"
0898,0898,姑,"[""gū""]",女,8,左右结构,姑姑大年初三回家拜望爷爷奶奶。,"[""姑姑"", ""姑妈"", ""姑父"", ""姑娘"", ""姑且"", ""姑息"", ""姑爷"", ""尼姑""]"
0899,0899,娘,"[""niáng""]",女,10,左右结构,恐怕你把这姑娘惯坏了。,"[""新娘"", ""娘子"", ""娘家"", ""大娘"", ""娘娘"", ""伴娘"", ""奶娘""]"
0900,0900,蚜,"[""yá""]",虫,10,左右结构,瓢虫是蚜虫的天敌。,"[""蚜虫""]"
0901,0901,盼,"[""pàn""]",目,9,左右结构,我非常盼望他留下来。,"[""盼望"", ""盼头"", ""期盼"", ""左顾右盼""]"
0902,0902,治,"[""zhì""]",氵,8,左右结构,人们持有不同的政治观念。,"[""治安"", ""政治"", ""治疗"", ""治愈"", ""医治"", ""统治"", ""治病"", ""治理""]"
0903,0903,啄,"[""zhuó""]",口,11,左右结构,那只公鸡啄了我一下。,"[""啄食"", ""啄木鸟""]"
0904,0904,斑,"[""bān""]",文,12,左中右结构,他的油画色彩斑斓，变化万千。,"[""斑斓"", ""色斑"", ""斑点"", ""斑纹"", ""斑白"", ""斑马"", ""斑驳"", ""雀斑"", ""五彩斑斓"", ""两鬓斑白""]"
0905,0905,俩,"[""liǎ"", ""liǎng""]",亻,9,左右结构,他俩经常一起玩耍。,"[""俩人"", ""他俩"", ""爷俩""]"
0906,0906,摘,"[""zhāi""]",扌,14,左右结构,她弯下腰去摘了一朵花。,"[""采摘"", ""文摘"", ""摘抄"", ""摘取"", ""摘下"", ""摘记"", ""摘要"", ""摘除""]"
0907,0907,伯,"[""bó""]",亻,7,左右结构,我昨天看望了我的伯父。,"[""伯父"", ""伯伯"", ""伯母"", ""师伯""]"
0908,0908,而,"[""ér""]",而,6,独体结构,他不是军官而是普通士兵。,"[""而且"", ""而今"", ""因而"", ""反而"", ""从而"", ""无疾而终"", ""不期而遇""]"
0909,0909,且,"[""qiě""]",一,5,独体结构,他会做饭，并且做得特别好。,"[""并且"", ""而且"", ""况且"", ""尚且如此""]"
0910,0910,踢,"[""tī""]",足,15,左右结构,踢完球后，我浑身大汗。,"[""踢球"", ""拳打脚踢""]"
0911,0911,引,"[""yǐn""]",弓,4,左右结构,他是一个很有吸引力的人。,"[""引用"", ""引开"", ""引力"", ""引路"", ""引申"", ""引起"", ""引以为戒""]"
0912,0912,兰,"[""lán""]",艹 (dictionary),5,上下结构,园里的兰花和郁金香已经盛开。,"[""兰花"", ""兰州"", ""吊兰"", ""义结金兰""]"
0913,0913,梁,"[""liáng""]",木,11,上下结构,洪水冲毁了许多桥梁。,"[""栋梁"", ""房梁"", ""梁山"", ""桥梁"", ""栋梁之才"", ""逼上梁山""]"
0914,0914,程,"[""chéng""]",禾,12,左右结构,工程正在夜以继日地进行。,"[""章程"", ""日程"", ""过程"", ""进程"", ""程度"", ""程序"", ""启程"", ""前程"", ""各奔前程"", ""日夜兼程""]"
0915,0915,波,"[""bō""]",氵,8,左右结构,微风使湖面水波荡漾。,"[""波浪"", ""波涛"", ""波澜"", ""波纹"", ""波及"", ""声波"", ""波折"", ""波导"", ""轩然大波"", ""波涛汹涌""]"
0916,0916,架,"[""jià""]",木,9,左右结构,书架上有九本不同的书。,"[""书架"", ""衣架"", ""打架"", ""劝架"", ""架空"", ""架势"", ""支架"", ""招架"", ""不住""]"
0917,0917,特,"[""tè""]",牛,10,左右结构,每个人都有他特有的习惯。,"[""特殊"", ""特色"", ""特产"", ""特权"", ""特性"", ""特征"", ""特使"", ""大错特错""]"
0918,0918,砖,"[""zhuān""]",石,9,左右结构,砖瓦是用粘土制成的。,"[""砖瓦"", ""金砖"", ""瓷砖"", ""砖缝"", ""砖头"", ""砖块"", ""砖厂"", ""抛砖引玉"", ""添砖加瓦""]"
0919,0919,划,"[""huá"", ""huà (dictionary)""]",刀 (dictionary),6,左右结构,他看到了自己的计划落空。,"[""划船"", ""划算"", ""策划"", ""划分"", ""出谋划策"", ""计划"", ""筹划""]"
0920,0920,采,"[""cǎi""]",爫,8,上下结构,他们兴高采烈地登上山冈。,"[""采摘"", ""采购"", ""采访"", ""采纳"", ""采集"", ""采矿"", ""神采"", ""采取"", ""兴高采烈"", ""神采飞扬""]"
0921,0921,薄,"[""báo"", ""bó"", ""bò""]",艹,16,上下结构,我们把它切成薄片并用油煎。,"[""薄片"", ""薄饼"", ""薄弱"", ""刻薄"", ""薄荷""]"
0922,0922,巧,"[""qiǎo""]",工,5,左右结构,叔叔真是一个能工巧匠。,"[""巧妙"", ""轻巧"", ""乖巧"", ""巧手"", ""巧遇"", ""巧合"", ""技巧"", ""碰巧"", ""能工巧匠"", ""花言巧语""]"
0923,0923,稳,"[""wěn""]",禾,14,左右结构,他的情况现在稳定了。,"[""稳定"", ""稳健"", ""稳重"", ""安稳"", ""站稳"", ""沉稳"", ""稳妥"", ""平稳"", ""十拿九稳"", ""稳如泰山""]"
0924,0924,郊,"[""jiāo""]",阝,8,左右结构,这次郊游是成功的。,"[""郊区"", ""郊外"", ""郊游"", ""荒郊""]"
0925,0925,列,"[""liè""]",刀 (dictionary),6,左右结构,列车每隔一小时开出一趟。,"[""并列"", ""队列"", ""列强"", ""列举"", ""列席"", ""罗列"", ""列队"", ""列国"", ""列土封疆"", ""名列前茅""]"
0926,0926,弄,"[""nòng""]",王,7,上下结构,我弄到了一张戏院入场券。,"[""弄堂"", ""里弄"", ""戏弄"", ""玩弄"", ""捉弄"", ""弄错"", ""班门弄斧""]"
0927,0927,查,"[""chá""]",木,9,上下结构,交作业前要仔细检查一下。,"[""检查"", ""调查"", ""查阅"", ""审查"", ""查封"", ""查找"", ""暗查"", ""查无实据""]"
0928,0928,速,"[""sù""]",辶,10,半包围结构,经济增长的速度现已减缓。,"[""速度"", ""飞速"", ""神速"", ""火速"", ""加速"", ""慢速"", ""风速"", ""超速"", ""不速之客"", ""速战速决""]"
0929,0929,断,"[""duàn""]",斤,11,左右结构,他不断地提出自己的要求。,"[""断裂"", ""断层"", ""截断"", ""断粮"", ""断交"", ""判断"", ""诊断"", ""一刀两断"", ""当机立断""]"
0930,0930,提,"[""tí""]",扌,12,左右结构,他提出的办法是行不通的。,"[""提出"", ""提包"", ""提醒"", ""提倡"", ""耳提面命"", ""相提并论""]"
0931,0931,修,"[""xiū""]",亻,9,左右结构,修订这本书需要许多人手。,"[""修改"", ""装修"", ""修饰"", ""修辞"", ""修复"", ""修理"", ""修建"", ""修剪"", ""年久失修"", ""不修边幅""]"
0932,0932,建,"[""jiàn""]",廴,9 (dictionary),半包围结构,这所学院于1920年建立。,"[""建立"", ""建国"", ""建设"", ""建造"", ""建筑"", ""筹建"", ""建议"", ""城建"", ""建功立业"", ""高屋建瓴""]"
0933,0933,世,"[""shì""]",一,5,独体结构,那个世界冠军在第四跑道。,"[""世界"", ""世纪"", ""世上"", ""世代"", ""去世"", ""世风"", ""世袭"", ""立身处世"", ""一生一世""]"
0934,0934,界,"[""jiè""]",田,9,上下结构,她创造跳高的新世界纪录。,"[""世界"", ""界限"", ""国界"", ""眼界"", ""境界"", ""外界"", ""交界"", ""各界"", ""大千世界"", ""大开眼界""]"
0935,0935,创,"[""chuàng""]",刂,6,左右结构,您也可以创建自己的小组。,"[""创造"", ""首创"", ""开创"", ""创立"", ""创业"", ""创建"", ""艰苦创业""]"
0936,0936,梦,"[""mèng""]",夕,11,上下结构,昨晚我听见你说梦话。,"[""梦想"", ""做梦"", ""梦幻"", ""梦话"", ""梦境"", ""梦乡"", ""梦游"", ""噩梦"", ""梦寐以求"", ""白日做梦""]"
0937,0937,名,"[""míng""]",夕,6,上下结构,把你们的名字写在名单上。,"[""名字"", ""名称"", ""姓名"", ""名誉"", ""名人"", ""名将"", ""名胜"", ""名额"", ""名正言顺"", ""名胜古迹""]"
0938,0938,灰,"[""huī""]",火,6,半包围结构,天空慢慢变得灰暗起来。,"[""灰尘"", ""灰色"", ""灰烬"", ""灰白"", ""死灰复燃"", ""吹灰之力""]"
0939,0939,迎,"[""yíng""]",辶,7,半包围结构,她热情地迎接客人。,"[""欢迎"", ""迎面"", ""迎候"", ""迎宾"", ""迎合"", ""迎风"", ""迎接"", ""迎新"", ""辞旧迎新"", ""迎风招展""]"
0940,0940,阿,"[""ā"", ""ē""]",阝,8 (dictionary),左右结构,阿姨对我们很好。,"[""阿姨"", ""阿婆"", ""阿拉伯"", ""阿胶"", ""刚正不阿""]"
0941,0941,姨,"[""yí""]",女,9,左右结构,阿姨给孩子们一些洋娃娃玩。,"[""阿姨"", ""姨妈"", ""姨夫"", ""大姨子""]"
0942,0942,追,"[""zhuī""]",辶,9,半包围结构,那只狗飞快地追赶兔子。,"[""追求"", ""追逐"", ""追随"", ""追究"", ""追赶"", ""追踪"", ""奋起直追""]"
0943,0943,顶,"[""dǐng""]",页,8,左右结构,我们头顶上是蔚蓝的天空。,"[""山顶"", ""头顶"", ""顶尖"", ""顶多"", ""顶撞"", ""顶峰"", ""顶替"", ""顶点"", ""灭顶之灾"", ""顶天立地""]"
0944,0944,披,"[""pī""]",扌,8,左右结构,他身披一件皮革大衣。,"[""披挂"", ""披露"", ""披风"", ""披肩"", ""披头散发"", ""披星戴月""]"
0945,0945,鼓,"[""gǔ""]",支,13,左右结构,妈妈经常鼓励我好好学习。,"[""鼓舞"", ""鼓励"", ""鼓吹"", ""鼓膜"", ""鼓掌"", ""打鼓"", ""战鼓"", ""大张旗鼓"", ""旗鼓相当""]"
0946,0946,甘,"[""gān""]",甘,5,独体结构,他可不是个善罢甘休的人。,"[""甘甜"", ""甘苦"", ""甘霖"", ""甘愿"", ""甘露"", ""甘蔗"", ""同甘共苦"", ""甘拜下风""]"
0947,0947,埋,"[""mái""]",土,10,左右结构,每天晚上他都埋头读书。,"[""埋伏"", ""埋没"", ""埋头"", ""埋葬"", ""十面埋伏"", ""埋头苦干""]"
0948,0948,闯,"[""chuǎng (dictionary)""]",门,6,半包围结构,门突然打开，闯进了一群孩子。,"[""闯荡"", ""闯祸"", ""闯进"", ""闯劲"", ""走南闯北"", ""闯荡江湖""]"
0949,0949,掰,"[""bāi""]",手,12,左中右结构,她掰下一块巧克力给我。,"[""掰开"", ""掰手腕""]"
0950,0950,跌,"[""diē""]",足,12,左右结构,他扑通一声跌入水中。,"[""跌倒"", ""跌跤"", ""跌落"", ""跌幅"", ""下跌"", ""跌宕起伏""]"
0951,0951,宜,"[""yí""]",宀,8,上下结构,不要占他人的便宜。,"[""适宜"", ""权宜"", ""宜人"", ""因地制宜"", ""事不宜迟"", ""权宜之计"", ""景色宜人""]"
0952,0952,层,"[""céng""]",尸,7,半包围结构,云层全都散开了。,"[""底层"", ""层次"", ""上层"", ""基层"", ""云层"", ""楼层"", ""夹层"", ""表层""]"
0953,0953,尽,"[""jǐn"", ""jìn""]",户,6,上下结构,我们尽快帮助他们。,"[""尽快"", ""尽管"", ""尽早"", ""尽力"", ""尽心"", ""尽头"", ""尽忠"", ""山穷水尽"", ""仁至义尽""]"
0954,0954,染,"[""rǎn""]",木,9,上下结构,小心包扎伤口，不要感染了。,"[""传染"", ""感染"", ""染色"", ""染坊"", ""染料"", ""染缸"", ""污染"", ""一尘不染"", ""耳濡目染""]"
0955,0955,叠,"[""dié""]",又,13,上下结构,他们每个人拿起一叠卡片。,"[""重叠"", ""叠加"", ""堆叠"", ""层叠""]"
0956,0956,翠,"[""cuì""]",羽,14,上下结构,稻田像一片片翠绿的地毯。,"[""翠绿"", ""翠鸟"", ""翡翠""]"
0957,0957,爽,"[""shuǎng""]",爻 (dictionary),11,特殊结构,今天的天气比较凉爽。,"[""清爽"", ""凉爽"", ""豪爽"", ""直爽"", ""爽快"", ""爽气"", ""爽约"", ""秋高气爽"", ""英姿飒爽""]"
0958,0958,壮,"[""zhuàng""]",土,6,左右结构,他长得结实健壮。,"[""健壮"", ""壮士"", ""强壮"", ""壮年"", ""壮大"", ""壮举"", ""壮硕"", ""壮烈"", ""理直气壮"", ""老当益壮""]"
0959,0959,谷,"[""gǔ""]",谷,7,上下结构,他叫喊的回声震荡着山谷。,"[""山谷"", ""五谷"", ""谷物"", ""稻谷"", ""五谷丰登"", ""虚怀若谷"", ""五谷不分"", ""跌入谷底""]"
0960,0960,登,"[""dēng""]",癶,12,上下结构,登山太有意思了。,"[""登山"", ""登机"", ""登门"", ""登台"", ""登场"", ""攀登"", ""登记"", ""登陆"", ""捷足先登"", ""五谷丰登""]"
0961,0961,华,"[""huá""]",十,6,上下结构,我们不能虚度年华。,"[""年华"", ""华丽"", ""奢华"", ""豪华"", ""华夏"", ""华裔"", ""华贵"", ""华诞"", ""华而不实"", ""风华正茂""]"
0962,0962,图,"[""tú""]",口,8,全包围结构,他打算把路线图画出来。,"[""图画"", ""图案"", ""宏图"", ""图谋"", ""图书"", ""企图"", ""图形"", ""图片"", ""有利可图"", ""唯利是图""]"
0963,0963,梨,"[""lí""]",木,11,上下结构,我家有个园子，栽着好多梨树。,"[""鸭梨"", ""梨花"", ""梨树"", ""凤梨"", ""梨花带雨"", ""孔融让梨""]"
0964,0964,笼,"[""lóng"", ""lǒng""]",竹,11,上下结构,动物园里的动物都在笼子里关着。,"[""灯笼"", ""鸟笼"", ""牢笼"", ""蒸笼"", ""笼统"", ""笼络"", ""笼罩"", ""笼络人心""]"
